entity,method_cnt,method_post,protocol_1_0,status_major,status_404,status_499,status_cnt,path_same,path_xmlrpc,ua_cnt,has_payload,bytes_avg,bytes_std
87.236.176.156,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
112.193.193.236,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
125.84.236.152,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,564.0,0.0
120.37.249.131,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
205.210.31.32,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
179.43.162.94,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
180.244.166.1,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
176.58.121.227,1.0,0.0,False,0.0,0.0,False,2.0,0.25,0.0,0.0,True,223.5,99.59292143521044
184.105.247.254,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,1.0,True,242.33333333333334,111.66119389574081
122.96.28.132,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
27.227.187.111,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
124.31.105.174,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,564.0,0.0
209.97.143.184,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
198.235.24.168,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
2.58.95.67,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
103.252.136.161,2.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,382.5,185.5
35.203.211.185,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
103.80.134.149,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
103.80.134.225,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,0.0,True,196.33333333333334,107.88522708055177
49.170.14.74,2.0,0.056338028169014086,False,0.0,0.0,False,7.0,0.15492957746478872,0.0,2.0,True,2482607.107981221,7614167.101923794
79.110.48.9,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
139.59.115.164,1.0,0.0,False,0.0,0.0,False,3.0,0.13333333333333333,0.0,1.0,True,208.93333333333334,76.54494685404707
64.62.197.131,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
35.216.216.224,1.0,0.0,False,0.0,0.0,False,3.0,0.2222222222222222,0.0,0.0,True,194.22222222222223,148.28334571786527
100.24.5.218,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
201.222.118.139,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
205.210.31.175,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
35.233.62.116,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,656.5,260.5
92.63.196.78,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
167.94.146.57,1.0,0.0,False,0.0,0.0,False,3.0,0.5,0.0,0.0,True,272.875,156.37410071683865
77.87.236.206,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
47.254.74.59,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,396.0,0.0
47.89.193.239,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
47.251.14.232,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
185.180.143.71,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,396.0,0.0
159.89.136.33,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,504.0,108.0
198.199.102.40,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
176.108.63.40,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
16.171.29.80,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,4.0,True,396.0,0.0
198.235.24.155,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
52.42.121.40,2.0,0.32142857142857145,False,0.0,0.0,False,2.0,0.07142857142857142,0.0,0.0,True,143.35714285714286,48.62114052675491
194.180.49.165,1.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,67.0,67.0
72.18.80.251,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
205.210.31.31,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
198.199.111.202,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
198.199.109.64,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
198.235.24.143,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
139.59.12.179,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
35.203.211.179,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
146.235.214.183,2.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,150.0,16.0
198.235.24.161,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
165.227.236.254,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
50.3.85.30,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,0.0,True,242.66666666666666,108.42303978193728
138.255.149.58,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
43.245.87.52,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
35.203.211.151,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
142.163.137.201,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
64.66.18.27,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
171.67.70.84,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
198.235.24.89,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
65.49.1.42,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
216.218.206.66,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,1.0,True,242.33333333333334,111.6611938957408
93.95.27.177,2.0,0.25,False,0.0,0.0,False,2.0,0.25,0.0,0.0,True,142.0,13.856406460551018
52.200.22.20,3.0,0.05,False,0.0,0.0,False,3.0,0.1,0.0,0.0,True,128.9,30.380750484476177
170.130.204.114,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,1.0,True,242.66666666666666,108.42303978193728
34.140.248.32,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,496.0,255.7355404840451
118.123.105.93,1.0,0.0,True,0.0,0.0,False,2.0,0.25,0.0,1.0,True,300.75,179.70027128527101
168.232.15.99,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
14.225.245.150,1.0,1.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
205.210.31.218,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
192.241.195.83,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
95.214.52.232,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
212.111.41.122,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
206.189.17.166,1.0,0.0,True,0.0,0.0,False,2.0,0.07692307692307693,0.0,0.0,True,200.30769230769232,118.84533233472602
192.35.222.19,1.0,0.0,False,0.0,0.0,False,2.0,0.16666666666666666,0.0,0.0,True,181.5,114.53056360640159
104.152.52.100,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
38.68.52.222,2.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,382.5,185.5
121.18.89.178,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
103.149.192.179,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,396.0,0.0
205.210.31.76,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
198.199.100.7,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
172.105.128.12,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
59.178.222.199,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
170.130.204.26,1.0,0.0,False,0.0,0.0,False,3.0,0.25,0.0,0.0,True,231.25,95.95669596229332
162.243.150.36,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
45.79.128.205,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
178.128.51.164,2.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,150.0,16.0
197.220.97.203,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
109.237.98.53,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,1.0,True,242.33333333333334,111.66119389574081
198.235.24.139,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,471.0,141.0
52.91.249.136,2.0,0.32142857142857145,False,0.0,0.0,False,2.0,0.07142857142857142,0.0,0.0,True,143.35714285714286,48.62114052675491
51.159.164.227,2.0,0.0,False,0.0,0.0,False,2.0,0.75,0.0,1.0,True,247.25,164.2488584435216
192.241.218.21,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
34.221.208.248,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
209.159.153.74,2.0,0.375,False,0.0,0.0,False,3.0,0.25,0.0,0.0,True,157.375,190.4933971952834
86.104.194.191,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
35.203.210.7,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
107.170.224.33,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
162.216.150.115,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
64.62.197.176,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
221.163.212.177,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
198.199.116.114,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
184.105.247.196,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,1.0,True,242.33333333333334,111.6611938957408
54.162.114.134,2.0,0.44,False,0.0,0.0,False,3.0,0.04,0.0,1.0,True,150.74666666666667,75.91751547275211
74.50.79.238,1.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,67.0,67.0
87.236.176.170,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
162.142.125.221,1.0,0.0,False,0.0,0.0,False,3.0,0.5,0.0,0.0,True,327.0,193.1035991378721
111.70.28.26,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
162.216.149.129,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
178.32.197.95,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
198.235.24.94,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
95.111.225.53,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
34.23.111.184,1.0,0.0,True,0.0,0.0,False,2.0,0.5,0.0,0.0,True,166.0,0.0
142.4.218.114,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,1576.5,964.5
44.195.35.121,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,396.0,0.0
3.235.6.110,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
91.224.92.40,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
204.232.72.25,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
167.94.145.51,1.0,0.0,False,0.0,0.0,False,3.0,0.5,0.0,0.0,True,327.0,193.1035991378721
5.196.102.65,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
59.52.178.24,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
5.196.102.74,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,0.0,True,184.5,22.5
162.216.149.149,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
205.210.31.66,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
192.241.219.48,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
198.235.24.153,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
45.79.172.21,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
198.235.24.2,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
94.242.61.242,1.0,0.0,False,0.0,0.0,False,3.0,0.125,0.0,0.0,True,169.875,114.82697581578991
94.183.253.28,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
207.90.244.6,1.0,0.0,False,0.0,0.0,False,2.0,0.2,0.0,2.0,True,259.0,177.0197729068705
161.35.157.58,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
115.192.4.190,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,296.5,99.5
192.155.90.118,1.0,0.0,False,0.0,0.0,False,2.0,0.4,0.0,1.0,True,348.2,264.830813917112
92.63.196.176,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
205.210.31.27,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
64.62.197.135,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
125.143.98.175,1.0,0.0,False,0.0,0.0,False,3.0,0.96,0.0,1.0,True,23.72,85.21949072835392
205.185.127.161,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
117.235.88.105,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
122.96.31.136,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
71.6.232.24,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,320.5,75.5
184.105.139.68,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,1.0,True,242.33333333333334,111.66119389574081
5.181.80.137,1.0,0.0,False,0.0,0.0,False,1.0,0.16666666666666666,0.0,0.0,True,134.0,0.0
138.68.248.134,1.0,0.0,False,0.0,0.0,False,3.0,0.13333333333333333,0.0,1.0,True,208.93333333333334,76.54494685404707
66.240.236.109,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
102.68.111.1,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
35.187.98.121,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,696.6666666666666,212.6034388767553
34.88.83.128,1.0,0.0,True,0.0,0.0,False,2.0,0.5,0.0,0.0,True,166.0,0.0
194.180.48.238,1.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,67.0,67.0
68.183.44.123,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
185.180.143.6,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,396.0,0.0
103.80.134.251,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
91.204.226.7,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,0.0,True,212.0,141.4213562373095
165.232.134.254,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,396.0,0.0
92.38.45.250,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
192.241.201.89,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
31.220.1.83,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
205.210.31.22,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
197.232.243.236,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
110.70.51.12,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,0.0,0.0
35.203.211.38,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
34.209.163.38,2.0,0.3229166666666667,False,0.0,0.0,False,1.0,0.020833333333333332,0.0,1.0,True,197.0,0.0
170.106.173.40,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
111.7.96.174,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,296.5,99.5
128.14.134.170,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,320.5,75.5
209.141.61.75,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
64.62.197.156,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,265.0,131.0
64.62.197.152,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
162.216.150.223,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
201.34.237.172,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
162.243.143.42,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
167.172.50.61,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
64.62.197.122,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,181.5,15.5
146.19.215.41,2.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,150.0,16.0
167.94.146.58,1.0,0.0,False,0.0,0.0,False,3.0,0.5,0.0,0.0,True,327.0,193.1035991378721
178.128.84.187,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,0.0,True,221.33333333333334,123.50798444725031
35.203.210.82,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
45.88.90.111,1.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,67.0,67.0
162.243.146.4,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
179.43.163.130,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
35.203.210.76,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
89.248.165.83,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
188.165.198.202,1.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,67.0,67.0
52.91.45.196,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
193.35.18.187,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
101.36.106.49,1.0,0.0,False,0.0,0.0,False,3.0,0.2,0.0,0.0,True,273.8,169.52569126831483
45.79.181.179,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,1.0,True,242.66666666666666,108.42303978193728
119.203.143.174,1.0,0.0,True,0.0,0.0,False,1.0,0.037037037037037035,0.0,0.0,True,162.0,0.0
45.33.80.243,1.0,0.0,False,0.0,0.0,False,2.0,0.2222222222222222,0.0,1.0,True,200.33333333333334,73.43326524433218
172.105.128.13,1.0,0.0,False,0.0,0.0,False,2.0,0.6666666666666666,0.0,1.0,True,319.3333333333333,108.42303978193729
185.180.143.48,1.0,0.0,False,0.0,0.0,False,2.0,0.6666666666666666,0.0,1.0,True,475.6666666666667,276.4686038031966
165.232.155.201,1.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,67.0,67.0
85.96.197.151,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
201.219.70.79,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,197.0,0.0
78.90.65.252,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,197.0,0.0
61.238.93.39,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,197.0,0.0
103.112.53.72,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,197.0,0.0
201.219.77.73,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,197.0,0.0
42.200.199.158,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,197.0,0.0
116.49.68.233,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,197.0,0.0
5.50.8.185,1.0,0.0,False,0.0,0.0,False,1.0,0.0078125,0.0,1.0,True,197.0,0.0
2.59.254.222,2.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,382.5,185.5
34.222.56.201,2.0,0.32941176470588235,False,0.0,0.0,False,1.0,0.023529411764705882,0.0,1.0,True,197.0,0.0
20.84.87.83,2.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,382.5,185.5
162.216.149.252,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
34.222.99.12,2.0,0.009433962264150943,False,0.0,0.0,False,2.0,0.009433962264150943,0.0,1.0,True,200.5,35.864327680858594
185.180.143.7,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,296.5,99.5
192.241.226.54,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,396.0,0.0
205.210.31.159,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
107.170.229.18,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
172.105.77.209,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
64.62.197.146,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
201.150.148.82,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,612.0,0.0
180.149.125.172,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
205.210.31.139,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
138.197.40.97,1.0,0.0,True,0.0,0.0,False,2.0,0.6666666666666666,0.0,0.0,True,380.6666666666667,195.44365485280463
185.180.140.6,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,396.0,0.0
198.235.24.181,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
141.98.10.128,2.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,150.0,16.0
205.210.31.192,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,612.0,0.0
107.170.252.62,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,265.0,131.0
167.248.133.39,1.0,0.0,False,0.0,0.0,False,3.0,0.3333333333333333,0.0,0.0,True,2010.5555555555557,4741.69897144499
221.166.149.113,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,98.5,98.5
35.92.38.232,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
64.62.197.128,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,221.0,24.0
35.203.210.66,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
222.215.159.36,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
