entity,method_cnt,method_post,protocol_1_0,status_major,status_404,status_499,status_cnt,path_same,path_xmlrpc,ua_cnt,has_payload,bytes_avg,bytes_std
45.200.14.55,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,232.0,98.0
170.64.161.168,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
54.245.146.6,2.0,0.19333333333333333,False,0.0,0.0,False,3.0,0.02666666666666667,0.0,2.0,True,401.3933333333333,190.53856640819174
211.231.103.94,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,372667.0,0.0
27.0.238.68,1.0,0.0,True,0.0,0.0,False,1.0,0.5,0.0,0.0,True,1622.5,1349.5
211.231.103.91,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,273.0,0.0
27.0.238.118,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,15406.0,0.0
107.170.244.26,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
205.210.31.35,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
27.0.238.186,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,273.0,0.0
205.210.31.20,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
54.235.20.33,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,207.0,0.0
198.199.93.43,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
116.49.190.137,1.0,0.0,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,0.0,True,166.0,0.0
211.231.103.106,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,273.0,0.0
45.55.0.36,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
198.235.24.44,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
168.232.15.75,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
106.246.235.110,1.0,0.0,False,0.0,0.0,False,4.0,0.13043478260869565,0.0,2.0,True,1910867.652173913,5740948.410649822
118.235.33.10,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,2272970.0,1665949.0
35.203.210.56,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
118.235.32.60,1.0,0.0,False,0.0,0.0,False,2.0,0.29411764705882354,0.0,0.0,True,1101775.5294117648,1695855.183010421
210.119.184.11,1.0,0.0,False,0.0,0.0,False,4.0,0.18421052631578946,0.0,1.0,True,2762784.763157895,5469777.356957028
35.93.155.80,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,2.0,True,515.5,331.5
35.203.211.244,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
183.136.225.32,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
205.210.31.10,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
128.14.141.34,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,847.0,0.0
130.211.54.158,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
148.63.16.103,2.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,168.5,15.5
80.94.92.60,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
68.67.203.181,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,184.0,0.0
104.248.160.112,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
183.97.199.111,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
35.216.195.189,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
103.206.115.91,1.0,1.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
35.216.135.199,1.0,0.0,False,0.0,0.0,False,3.0,0.2222222222222222,0.0,0.0,True,441.8888888888889,742.1842305645988
198.199.113.61,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
180.242.70.55,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
193.34.172.14,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
198.235.24.42,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
185.34.22.25,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
205.210.31.173,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
198.199.118.122,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
64.62.197.105,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,515.5,331.5
64.62.197.100,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
83.143.86.62,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
211.231.103.93,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,273.0,0.0
1.225.35.100,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,117919.0,0.0
54.92.214.86,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,515.5,331.5
167.172.28.55,1.0,0.0,True,0.0,0.0,False,2.0,0.6666666666666666,0.0,0.0,True,1190.6666666666667,992.4522938436667
62.233.50.179,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
192.241.197.17,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
54.87.30.235,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,515.5,331.5
54.80.185.234,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,2.0,True,930.0,970.7731454876572
5.196.102.72,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,207.0,0.0
167.94.145.60,1.0,0.0,False,0.0,0.0,False,3.0,0.3333333333333333,0.0,0.0,True,3221.3333333333335,5512.89795741667
34.212.35.93,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
83.19.224.190,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
35.203.210.227,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
64.62.197.169,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
198.235.24.27,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
111.91.178.253,1.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,92.0,92.0
162.216.150.52,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
54.190.52.194,2.0,0.32748538011695905,False,0.0,0.0,False,1.0,0.023391812865497075,0.0,1.0,True,184.1345029239766,1.7537035709901871
167.71.111.142,1.0,1.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
51.254.59.113,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
198.235.24.30,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
183.136.225.9,1.0,0.0,False,0.0,0.0,False,2.0,0.25,0.0,1.0,True,4578.75,6324.741551043805
64.62.197.214,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
64.62.197.212,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
103.149.192.85,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,847.0,0.0
37.186.113.9,1.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,92.0,92.0
45.140.17.16,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
192.241.219.29,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
192.241.220.52,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
103.102.231.4,1.0,0.0,False,0.0,0.0,False,1.0,0.25,0.0,3.0,True,184.0,0.0
180.75.61.229,1.0,0.0,True,0.0,0.0,False,1.0,0.16666666666666666,0.0,0.0,True,207.0,0.0
81.31.149.134,1.0,0.0,False,0.0,0.0,False,1.0,0.08333333333333333,0.0,0.0,True,207.0,0.0
180.149.125.166,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,184.0,0.0
205.210.31.68,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
209.222.252.91,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
54.245.26.193,1.0,1.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,153.0,0.0
187.146.112.25,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,0.0,0.0
35.203.210.138,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
35.203.211.207,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
185.224.128.199,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,847.0,0.0
198.235.24.150,1.0,0.0,True,0.0,0.0,False,2.0,0.3333333333333333,0.0,0.0,True,957.6666666666666,1119.5857368787003
87.236.176.79,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
87.236.176.184,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
87.236.176.62,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,15406.0,0.0
188.166.26.88,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
185.181.61.115,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,184.0,0.0
185.180.143.189,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,847.0,0.0
165.154.210.7,1.0,1.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
167.248.133.127,1.0,0.0,False,0.0,0.0,False,3.0,0.3333333333333333,0.0,0.0,True,3221.3333333333335,5512.89795741667
167.94.138.36,1.0,0.0,False,0.0,0.0,False,3.0,0.3333333333333333,0.0,0.0,True,3221.3333333333335,5512.89795741667
106.113.188.192,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
205.210.31.110,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
150.255.121.59,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
121.56.26.19,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
123.245.24.61,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,15406.0,0.0
31.58.240.214,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
52.41.114.203,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,847.0,0.0
194.187.176.236,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
194.187.176.45,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,15406.0,0.0
64.62.197.201,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
64.62.197.211,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,184.0,0.0
64.62.197.204,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
64.62.197.203,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
45.79.213.144,1.0,1.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
64.62.197.82,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
52.11.14.19,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,506.5,340.5
59.178.20.80,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
152.32.216.168,1.0,0.0,False,0.0,0.0,False,3.0,0.3333333333333333,0.0,0.0,True,906.3333333333334,1157.592424915705
165.154.182.53,1.0,0.0,False,0.0,0.0,False,2.0,0.25,0.0,4.0,True,4155.25,6501.260392223957
34.201.126.135,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,515.5,331.5
159.203.224.38,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
205.210.31.225,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
103.125.146.54,2.0,0.4,False,0.0,0.0,False,2.0,0.4,0.0,1.0,True,1136.0,1147.2084379048124
103.125.146.38,2.0,0.7142857142857143,False,0.0,0.0,False,1.0,0.14285714285714285,0.0,2.0,True,197.14285714285714,11.382048164024052
103.125.146.49,2.0,0.3333333333333333,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,2.0,True,199.33333333333334,10.842303978193728
103.125.146.70,2.0,0.6666666666666666,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,2.0,True,199.33333333333334,10.842303978193728
103.125.146.46,2.0,0.5,False,0.0,0.0,False,1.0,0.16666666666666666,0.0,3.0,True,203.16666666666666,8.571593913749194
103.125.146.40,2.0,0.3333333333333333,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,2.0,True,199.33333333333334,10.842303978193728
103.125.146.63,2.0,0.6666666666666666,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,1.0,True,191.66666666666666,10.842303978193728
103.125.146.33,2.0,0.3333333333333333,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,3.0,True,977.3333333333334,1105.7191727056597
103.125.146.43,2.0,0.3333333333333333,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,3.0,True,199.33333333333334,10.842303978193728
103.125.146.67,2.0,0.6,False,0.0,0.0,False,2.0,0.2,0.0,3.0,True,669.2,935.9423913895555
103.125.146.59,1.0,1.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,184.0,0.0
103.125.146.73,2.0,0.5,False,0.0,0.0,False,1.0,0.5,0.0,2.0,True,195.5,11.5
103.125.146.36,2.0,0.75,False,0.0,0.0,False,1.0,0.25,0.0,2.0,True,201.25,9.959292143521045
103.125.146.51,2.0,0.5,False,0.0,0.0,False,1.0,0.5,0.0,2.0,True,195.5,11.5
103.125.146.53,2.0,0.25,False,0.0,0.0,False,1.0,0.25,0.0,2.0,True,201.25,9.959292143521045
103.125.146.68,2.0,0.5,False,0.0,0.0,False,2.0,0.25,0.0,2.0,True,779.0,1017.3345074261464
103.125.146.74,2.0,0.5,False,0.0,0.0,False,1.0,0.5,0.0,2.0,True,195.5,11.5
103.125.146.76,2.0,0.5,False,0.0,0.0,False,1.0,0.25,0.0,3.0,True,201.25,9.959292143521045
103.125.146.32,2.0,0.5,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,195.5,11.5
103.125.146.42,2.0,0.4,False,0.0,0.0,False,1.0,0.2,0.0,5.0,True,202.4,9.200000000000001
103.125.146.30,2.0,0.4,False,0.0,0.0,False,2.0,0.2,0.0,3.0,True,669.2,935.9423913895555
103.125.146.50,2.0,0.25,False,0.0,0.0,False,1.0,0.25,0.0,3.0,True,207.0,0.0
103.125.146.62,2.0,0.3333333333333333,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,2.0,True,207.0,0.0
103.125.146.64,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,207.0,0.0
103.125.146.57,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,2.0,True,207.0,0.0
103.125.146.48,2.0,0.6666666666666666,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,1.0,True,207.0,0.0
103.125.146.79,2.0,0.375,False,0.0,0.0,False,1.0,0.125,0.0,2.0,True,207.0,0.0
103.125.146.65,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,207.0,0.0
103.125.146.35,2.0,0.3333333333333333,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,2.0,True,207.0,0.0
103.125.146.66,2.0,0.5,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,207.0,0.0
103.125.146.61,2.0,0.6666666666666666,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,1.0,True,207.0,0.0
103.125.146.47,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,2.0,True,207.0,0.0
103.125.146.80,2.0,0.3333333333333333,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,0.0,True,985.0,1100.258151526268
103.125.146.58,2.0,0.25,False,0.0,0.0,False,1.0,0.25,0.0,3.0,True,207.0,0.0
103.125.146.39,2.0,0.5,False,0.0,0.0,False,1.0,0.5,0.0,2.0,True,207.0,0.0
103.125.146.71,2.0,0.5,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,207.0,0.0
103.125.146.44,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,207.0,0.0
103.125.146.52,1.0,0.0,False,0.0,0.0,False,1.0,0.25,0.0,3.0,True,207.0,0.0
103.125.146.60,2.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,2.0,True,180.0,27.0
103.125.146.69,1.0,1.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,207.0,0.0
103.125.146.78,1.0,0.0,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,0.0,True,207.0,0.0
103.125.146.77,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,207.0,0.0
103.125.146.45,1.0,0.0,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,2.0,True,207.0,0.0
103.125.146.41,1.0,0.0,False,0.0,0.0,False,1.0,0.25,0.0,2.0,True,207.0,0.0
103.125.146.55,1.0,0.0,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,2.0,True,207.0,0.0
103.125.146.72,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,207.0,0.0
103.125.146.34,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,207.0,0.0
103.125.146.37,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,2.0,True,207.0,0.0
103.125.146.75,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,207.0,0.0
103.125.146.56,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,207.0,0.0
35.203.211.58,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
198.20.69.98,1.0,0.0,False,0.0,0.0,False,2.0,0.2,0.0,2.0,True,3713.6,5915.6730673694265
192.241.209.24,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
107.170.252.41,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
184.105.139.67,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
64.227.146.243,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,0.0,True,405.0,312.54119728445403
212.102.41.23,2.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,168.5,15.5
185.247.224.183,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
185.196.8.184,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
205.210.31.145,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
35.203.210.23,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
182.88.33.9,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
180.95.238.238,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
111.85.200.95,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,15406.0,0.0
164.92.180.89,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
205.210.31.21,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
85.185.169.248,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
8.134.131.51,1.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,92.0,92.0
178.79.161.152,1.0,0.0,False,0.0,0.0,False,2.0,0.25,0.0,0.0,True,124.5,71.88010851410841
198.199.101.17,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
1.254.179.100,1.0,0.0,False,0.0,0.0,False,2.0,0.125,0.0,1.0,True,36800770.125,93534493.23960803
58.123.220.11,1.0,0.0,False,0.0,0.0,False,2.0,0.16666666666666666,0.0,1.0,True,998352.5,1410898.9749743186
198.199.101.64,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
51.174.51.83,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
162.243.146.47,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
91.204.226.55,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
103.80.134.228,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,0.0,True,466.3333333333333,733.5054343508453
74.82.47.3,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
1.225.35.132,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,568.0,0.0
223.39.216.165,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,568.0,0.0
223.39.217.21,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,568.0,0.0
185.180.143.49,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,568.0,0.0
92.63.196.76,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
223.39.217.160,1.0,0.0,False,0.0,0.0,False,3.0,0.24242424242424243,0.0,1.0,True,3799090.0303030303,7486107.2049046
198.235.24.9,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
188.166.68.252,1.0,0.0,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,0.0,True,166.0,0.0
54.175.41.132,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
185.180.143.138,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,917.0,0.0
205.210.31.130,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
103.56.61.139,1.0,0.0,True,0.0,0.0,False,2.0,0.25,0.0,1.0,True,881.0,1207.2394128755075
162.216.150.118,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2972.0,0.0
64.62.197.230,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,0.0,True,166.0,0.0
64.62.197.239,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,568.0,0.0
64.62.197.240,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
192.241.222.97,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
35.203.210.175,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2972.0,0.0
167.71.217.57,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,175.0,9.0
198.235.24.3,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
117.245.7.230,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2972.0,0.0
3.230.144.2,2.0,0.4722222222222222,False,0.0,0.0,False,1.0,0.027777777777777776,0.0,0.0,True,184.0,0.0
128.1.248.26,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,917.0,0.0
79.175.42.178,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2972.0,0.0
107.170.240.42,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
159.223.211.17,1.0,0.0,False,0.0,0.0,False,3.0,0.13333333333333333,0.0,1.0,True,278.1333333333333,250.68356326031602
71.6.165.200,1.0,0.0,False,0.0,0.0,False,2.0,0.2,0.0,2.0,True,3799.8,5901.080694245758
34.235.154.22,2.0,0.4,False,0.0,0.0,False,1.0,0.4,0.0,1.0,True,184.0,0.0
